9.0000000000 233.7094482696
18.0000000000 273.1673279852
27.0000000000 245.6407399630
36.0000000000 137.4609102531
45.0000000000 328.0518554547
54.0000000000 426.3455950601
63.0000000000 430.6084772254
72.0000000000 387.2298730241
81.0000000000 366.7779999384
90.0000000000 330.2722621227
99.0000000000 369.1474112640
108.0000000000 292.6399165875
117.0000000000 343.2128229016
126.0000000000 375.3698141901
135.0000000000 298.1065468621
144.0000000000 276.7293503397
153.0000000000 260.6321137657
162.0000000000 315.0091321424
171.0000000000 252.9212628675
180.0000000000 244.1414581227
189.0000000000 243.1101646023
198.0000000000 241.6235230540
207.0000000000 226.8168446198
216.0000000000 209.5253731528
225.0000000000 206.1387924326
234.0000000000 207.7495692716
243.0000000000 208.1584203704
252.0000000000 229.1834747241
261.0000000000 241.9662420771
270.0000000000 223.4627436739
279.0000000000 211.6678391939
288.0000000000 201.1834231255
297.0000000000 197.7295674992
306.0000000000 193.9226380185
315.0000000000 202.7926019814
324.0000000000 200.6613043889
333.0000000000 183.4951421511
342.0000000000 192.8987384777
351.0000000000 220.7002638621
360.0000000000 216.6469929230
369.0000000000 166.6399679482
378.0000000000 170.8679133328
387.0000000000 146.5779278174
396.0000000000 172.9230805255
405.0000000000 174.8568410435
414.0000000000 197.5867496902
423.0000000000 195.3087997867
432.0000000000 197.7186730796
441.0000000000 204.6616694198
450.0000000000 204.4196632525
459.0000000000 203.1978705791
468.0000000000 200.3328397446
477.0000000000 201.9592850779
486.0000000000 202.3546089732
495.0000000000 203.5356867032
504.0000000000 203.6377034321
513.0000000000 215.9172436433
522.0000000000 215.7440900142
531.0000000000 208.8054453635
540.0000000000 185.1796196455
549.0000000000 186.8907102173
558.0000000000 186.6261013237
567.0000000000 193.3802926805
576.0000000000 214.5298019177
585.0000000000 185.8158873483
594.0000000000 191.1217544048
603.0000000000 194.7837021794
612.0000000000 204.2510812602
621.0000000000 220.0782503031
630.0000000000 220.7048977205
639.0000000000 238.4210360543
648.0000000000 236.8937102332
657.0000000000 230.7188604236
666.0000000000 232.4796501210
